pid,parameter,optimal_x
6,[0.9848932838046353],[-1.0022492311478155]
6,[0.9043304763311626],[-1.0146376964373687]
6,[1.032845769314005],[-0.995185890362708]
6,[1.0550093555680053],[-0.9919948521810469]
6,[1.0300875282734345],[-0.9955862110018049]
6,[1.018769663536952],[-0.9972363626822305]
6,[0.9625574709162497],[-1.0056164706736679]
6,[1.0168756211341228],[-0.9975137039421291]
6,[1.095794571149002],[-0.9862391647989426]
6,[1.0104403895524503],[-0.9984585697107604]
6,[1.0235726678907486],[-0.9965345992406983]
6,[1.0423270001043368],[-0.9938152470007287]
6,[1.0764332676628756],[-0.9889529760776734]
6,[1.0977394452498637],[-0.9859683752170546]
6,[1.0543718565183235],[-0.9920860047149667]
6,[0.9404166853807967],[-1.0090045938374737]
6,[0.9385120716540098],[-1.0092984337627096]
6,[0.9164183248900251],[-1.0127351494520958]
6,[0.970453772471613],[-1.0044203120214898]
6,[1.0980618517751506],[-0.9859235175569312]
6,[0.9514837636739983],[-1.007304694608107]
6,[0.9782879930648011],[-1.0032397895654626]
6,[1.048327634976809],[-0.9929520850557043]
6,[0.9117516612735473],[-1.0134677639216023]
6,[1.083268431881352],[-0.9879911377534796]
6,[0.9211867824239344],[-1.0119889888261102]
6,[1.0288682587376845],[-0.9957633991477716]
6,[1.044642668629401],[-0.9934817551038185]
6,[0.9529232979333856],[-1.0070845184841464]
6,[1.0214621664525492],[-0.9968426929152382]
6,[0.9297005397545666],[-1.0106628419259687]
6,[0.9628079579336881],[-1.0055784285798215]
6,[1.0639798431632863],[-0.9907161344916541]
6,[1.0284319076557078],[-0.9958268451041851]
6,[1.0503392995543706],[-0.9926634601050774]
6,[0.9217914970059272],[-1.0118945391147411]
6,[0.9193313878184639],[-1.0122790265070043]
6,[0.9079195592555944],[-1.0140711336212207]
6,[1.019024171875925],[-0.9971991215693916]
6,[0.9542569086045407],[-1.0068807344554318]
6,[0.9206961253238702],[-1.0120656529279568]
6,[0.9820909617152681],[-1.0026689482114262]
6,[1.01824142050723],[-0.9973136779350981]
6,[1.0588791532611925],[-0.9914423264262172]
6,[0.9019690483944145],[-1.0150112367635422]
6,[1.0692717143177484],[-0.9899652092359216]
6,[1.0228387980318332],[-0.9966416825435432]
6,[0.9412187607887793],[-1.0088809652905546]
6,[1.081802123801765],[-0.9881971263227358]
6,[1.0563115760777275],[-0.9918087700666696]
6,[0.9086037663694049],[-1.0139632866888864]
6,[1.039313690054428],[-0.9942499546879673]
6,[0.9290782217572611],[-1.010759515094877]
6,[0.9861537331203247],[-1.0020607022383707]
6,[1.0388556592790499],[-0.994316105263031]
6,[0.9482449376887286],[-1.007800856642449]
6,[0.9650521419946075],[-1.005237884251598]
6,[0.9146749826551613],[-1.0130085583475628]
6,[0.9396020618457814],[-1.009130225633615]
6,[0.9257916534719696],[-1.0112707475464648]
6,[1.019974519530259],[-0.9970601158412636]
6,[0.9061817848930354],[-1.0143452775505062]
6,[0.9523735237378763],[-1.0071685809023818]
6,[0.9006452751397402],[-1.0152209054016892]
6,[0.9481784075796472],[-1.007811059934665]
6,[0.9201898470972663],[-1.012144784959447]
6,[0.9780222602464008],[-1.0032797312327075]
6,[0.904312509614195],[-1.0146405361700346]
6,[0.9168350679859804],[-1.0126698402421714]
6,[0.9786873981717312],[-1.003179769238874]
6,[0.9864693777294163],[-1.0020135150821705]
6,[1.0845061959975408],[-0.9878174032173597]
6,[0.9680878129698859],[-1.004778051171655]
6,[0.9117819883481811],[-1.013462995268645]
6,[0.9278505272023516],[-1.0109503506570172]
6,[1.0306571244302594],[-0.9955034834113097]
6,[1.0236573355976537],[-0.9965222481599182]
6,[0.9402704249197311],[-1.0090271450918473]
6,[0.9157848453528972],[-1.0128344601597836]
6,[0.9506159287062832],[-1.0074375332223844]
6,[1.0449071169909168],[-0.9934437020428863]
6,[1.0567856063304824],[-0.9917410714456658]
6,[0.9218849532965621],[-1.01187994578589]
6,[1.0889319246044868],[-0.9871973056769018]
6,[0.9579072924311302],[-1.0063238707833209]
6,[1.0224388192748735],[-0.9967000673320573]
6,[1.0689570307704095],[-0.9900097928463463]
6,[0.9131886006514021],[-1.0132419284007281]
6,[0.9416572413740076],[-1.0088134082576474]
6,[0.9662086924991777],[-1.005062583485468]
6,[0.9584176250721747],[-1.0062461290662703]
6,[0.9688686137836112],[-1.0046599293956946]
6,[0.9610602781068412],[-1.0058439867959326]
6,[0.9584378698015579],[-1.0062430456291434]
6,[0.9407303270258482],[-1.0089562423890257]
6,[1.027191082567619],[-0.9960073606399836]
6,[1.0400087129697975],[-0.9941496140756034]
6,[1.044006525218648],[-0.9935733200869898]
6,[0.970826840836254],[-1.0043639548413668]
6,[0.9797791022075103],[-1.0030157956321661]
6,[1.0591412030329324],[-0.9914049605261885]
6,[0.9093612355818137],[-1.0138439516280604]
6,[0.9746851324171767],[-1.0037819300746271]
6,[1.043540766314113],[-0.9936403840709203]
6,[0.9319773014077849],[-1.0103095123304968]
6,[1.0753091635305903],[-0.9891115566881772]
6,[1.03780373338981],[-0.9944681024262392]
6,[1.0998259630967495],[-0.9856782297908793]
6,[1.0844147191520097],[-0.9878302384228729]
6,[0.9561623212376877],[-1.006589893856564]
6,[1.0861017813140088],[-0.987593643804825]
6,[0.9265564970461672],[-1.0111516716043876]
6,[1.0883098711579926],[-0.9872843587249845]
6,[1.0523206786644235],[-0.9923795437344616]
6,[1.0802369707677024],[-0.9884172107851696]
6,[1.058609857065875],[-0.9914807321057272]
6,[0.9879938081955488],[-1.0017857600147322]
6,[1.0469786370856053],[-0.9931458420933301]
6,[0.9226513108459877],[-1.0117603133934805]
6,[1.0726868962853118],[-0.9894819259171063]
6,[0.944945604997263],[-1.0083074091517388]
6,[1.084957766525866],[-0.9877540537357322]
6,[0.9763847687924387],[-1.0035260148948966]
6,[1.0648908484859865],[-0.9905866813919733]
6,[1.0168564523534072],[-0.9975165125439256]
6,[1.0914696048547579],[-0.9868425227019476]
6,[0.9630415304890062],[-1.0055429610995297]
6,[0.9542725899340533],[-1.0068783393426979]
6,[1.052369837517435],[-0.9923725042263101]
6,[0.9484090012375381],[-1.0077756972443181]
6,[1.0874323165003956],[-0.9874072256239846]
6,[0.950387848510819],[-1.0074724581765786]
6,[0.909408844229603],[-1.0138364532437885]
6,[1.0373556363329002],[-0.9945328811630145]
6,[1.072283709097046],[-0.989538926633316]
6,[1.0353351934632413],[-0.9948251973613272]
6,[0.9816018800534911],[-1.0027422804601651]
6,[0.9824758809434105],[-1.0026112507093163]
6,[1.0987502061638927],[-0.9858277743863378]
6,[1.0436139975854355],[-0.993629838270418]
6,[1.0197420693764407],[-0.9970941079790757]
6,[0.9525740159152141],[-1.0071379213193352]
6,[1.0972560763431347],[-0.9860356451212937]
6,[1.0319761409509236],[-0.9953120278069708]
6,[0.9033037460317308],[-1.0148000334196678]
6,[1.0558715029722958],[-0.9918716374431747]
6,[0.9439178738651971],[-1.0084654304666656]
6,[0.9547246936435526],[-1.006809297474531]
6,[1.0144572701552297],[-0.9978683172757522]
6,[1.0975322885990901],[-0.9859972024864271]
6,[1.0853722729823883],[-0.9876959196963034]
6,[0.9608934628968288],[-1.0058693505291645]
6,[0.956119586227709],[-1.0065964127925076]
6,[1.0893240877207715],[-0.9871424420132519]
6,[0.9012624519088979],[-1.0151231284903706]
6,[1.0584774903251524],[-0.9914996120076763]
6,[0.9194461447700543],[-1.012261076792637]
6,[0.9376678936591462],[-1.0094287938692699]
6,[0.9262205057488516],[-1.011203973266921]
6,[0.9744982031114148],[-1.003810093851639]
6,[0.9868384505022119],[-1.0019583532352716]
6,[0.9800895410054777],[-1.0029691895880997]
6,[1.0676214606903645],[-0.9901991122871068]
6,[0.9546470093714915],[-1.0068211593304672]
6,[0.9787675006065171],[-1.003167733823762]
6,[1.0554439311645958],[-0.9919327358526723]
6,[0.968616783832918],[-1.0046980201973448]
6,[1.0655673592090145],[-0.9904905982716474]
6,[0.9492017079669571],[-1.0076541738510747]
6,[1.0570096171019017],[-0.991709086479557]
6,[1.0831927765296951],[-0.9880017612480672]
6,[0.9176794061893193],[-1.012537578741204]
6,[1.0992572063313613],[-0.9857572820744905]
6,[0.93948169812465],[-1.0091487941204176]
6,[0.9856747046582078],[-1.0021323332772938]
6,[1.0552051798305782],[-0.9919668597855945]
6,[0.9016262080727092],[-1.015065519705981]
6,[0.9516035548811015],[-1.0072863644169638]
6,[0.9375587938883728],[-1.0094456468090918]
6,[1.0511656545427193],[-0.9925450060124728]
6,[0.9582761582309024],[-1.0062676767923238]
6,[1.0468411450638888],[-0.9931655995393528]
6,[1.090520972744267],[-0.9869750811037896]
6,[0.9637748376732957],[-1.0054316461874666]
6,[0.9729167941460277],[-1.0040484982398348]
6,[1.069517754507228],[-0.9899303570487986]
6,[0.9057131034165338],[-1.01441927141892]
6,[1.0229069485178377],[-0.9966317361499499]
6,[1.088754864402136],[-0.9872220808435553]
6,[0.9601557873435111],[-1.0059815459488504]
6,[0.9428723660089531],[-1.0086262983704708]
6,[0.9230404162526709],[-1.0116995961587596]
6,[1.029049630729709],[-0.9957370327270496]
6,[1.094364234498549],[-0.9864385243193127]
6,[1.070018115176755],[-0.989859496520103]
6,[1.0235807158184236],[-0.9965334252029988]
6,[1.0742131206542462],[-0.9892662871499434]
6,[1.043524917347705],[-0.9936426664950985]
6,[1.0753732832680867],[-0.9891025081019086]
6,[1.084241679847478],[-0.9878545197568019]
6,[1.068418395835035],[-0.9900861260069295]
6,[0.9306749783174308],[-1.0105115518250474]
6,[1.0488636481022002],[-0.9928751438309309]
6,[1.0692000456332758],[-0.9899753623008684]
6,[1.0211972803176734],[-0.9968813912117802]
6,[0.9150227181516273],[-1.012953996588738]
6,[1.024642318508947],[-0.9963786116204204]
6,[1.053549074632609],[-0.9922037047587875]
6,[1.0113752622767944],[-0.9983210582287279]
6,[1.034072893664122],[-0.9950080196297699]
6,[0.9300551337234348],[-1.0106077764263202]
6,[1.092787187358835],[-0.9866585392075401]
6,[0.9424969870804942],[-1.008684084254209]
6,[0.9159214106609029],[-1.0128130471167132]
6,[1.0323932566995606],[-0.9952515173443247]
6,[1.0820202680323359],[-0.9881664691362837]
6,[0.9305049256641305],[-1.0105379467128022]
6,[1.0793089544614938],[-0.9885478066589878]
6,[1.0564482196886433],[-0.9917892532102264]
6,[1.0736090427086886],[-0.9893516118415008]
6,[1.0432436534148888],[-0.9936831754410816]
6,[1.0242787768395984],[-0.9964316149009907]
6,[1.036802604317109],[-0.99461285554637]
6,[0.9816314077126511],[-1.00273785244584]
6,[1.0699701882742807],[-0.9898662829020831]
6,[0.9366215589385358],[-1.0095904757345335]
6,[0.9161626108616738],[-1.0127752325600419]
6,[1.0171957463780272],[-0.9974668045143904]
6,[1.0985556034641937],[-0.9858548374915552]
6,[0.9405453381871495],[-1.0089847592861947]
6,[0.9288502023825317],[-1.0107949467867348]
6,[1.0702246088473508],[-0.989830259664363]
6,[1.0133171534855718],[-0.998035691899313]
6,[1.0211073778945725],[-0.9968945269400379]
6,[0.9176638917069947],[-1.0125400083149938]
6,[1.0910097746915843],[-0.9869067678522642]
6,[0.9425710207011875],[-1.008672686340658]
6,[1.081253800177547],[-0.988274204311583]
6,[1.078277817163029],[-0.9886930040112005]
6,[0.9696520514101192],[-1.00454147080579]
6,[0.9477564623054189],[-1.0078757816665591]
6,[0.9686951571811223],[-1.0046861650659842]
6,[1.0978757271584372],[-0.9859494126886248]
6,[1.0734529808668598],[-0.9893736605367849]
6,[1.0529920592197335],[-0.9922834217147476]
6,[0.9520040768835755],[-1.0072250881933817]
6,[1.0283602254881405],[-0.9958372694911937]
6,[1.0716363623693994],[-0.9896304759237892]
6,[0.9097210619061692],[-1.0137872849466965]
6,[0.9175759779936444],[-1.0125537761269403]
6,[0.9451474025803379],[-1.0082763942256134]
6,[1.0394193862046148],[-0.9942346924140696]
6,[0.9132930658863598],[-1.0132255189527244]
6,[0.9045319313259593],[-1.0146058578610089]
6,[0.9867284115939833],[-1.001974798306213]
6,[1.0113473158413282],[-0.9983251676816327]
6,[1.0608613216333114],[-0.9911598422352681]
6,[1.0590261982945126],[-0.9914213583809875]
6,[0.9612392322372153],[-1.0058167805431466]
6,[0.9751172207311092],[-1.0037168427732868]
6,[1.0292267975768512],[-0.9957112806086992]
6,[1.0537631308250683],[-0.9921730777764435]
6,[0.9631863912209854],[-1.0055209671127823]
6,[0.9268444727603093],[-1.0111068538259056]
6,[1.086188098302472],[-0.9875815454048824]
6,[1.0162135891703117],[-0.9976107249355552]
6,[0.986101771218805],[-1.0020684712080472]
6,[1.078246056435172],[-0.988697477828847]
6,[1.018162681924422],[-0.9973252046328944]
6,[1.060981622660948],[-0.9911427092909587]
6,[1.0312962521822042],[-0.9954106934343371]
6,[0.9602693567595108],[-1.005964269186531]
6,[1.0451439758751992],[-0.9934096244855558]
6,[1.0284284231164584],[-0.995827351832483]
6,[1.0950349543220066],[-0.9863450175549413]
6,[1.099951814511699],[-0.9856607413208079]
6,[0.9273598030484557],[-1.0110266748649543]
6,[1.0856304111407826],[-0.9876597237806471]
6,[1.0598548933952077],[-0.991303226456267]
6,[0.987524072354012],[-1.0018559155991966]
6,[1.0192776944166795],[-0.9971620308435539]
6,[1.0401191461371846],[-0.9941336749508763]
6,[1.0210969650643769],[-0.9968960484181936]
6,[1.0595979043639387],[-0.9913398540134423]
6,[0.9831977061289873],[-1.0025030924576739]
6,[0.9252575374236105],[-1.011353939383861]
6,[1.048399814038608],[-0.9929417226764051]
6,[1.0674710327361974],[-0.9902204457731797]
6,[0.9332748484926375],[-1.0101083927478403]
6,[1.0530383637493366],[-0.9922767937849316]
6,[1.0329230511264569],[-0.9951746842590343]
6,[0.9445832879734668],[-1.008363105501081]
6,[0.9189694145892027],[-1.0123356538717254]
6,[0.9194758823588032],[-1.012256425617814]
6,[0.9194168005385419],[-1.012265666536982]
6,[0.9681409950416383],[-1.0047700036742142]
6,[0.9338161116663087],[-1.0100245497790892]
6,[1.0331355778876126],[-0.9951438701036832]
6,[0.9326250584526274],[-1.0102090877839498]
6,[0.9654452172344763],[-1.0051782897524781]
6,[0.9295501643697379],[-1.0106861980147117]
6,[1.017150863334869],[-0.9974733794413215]
6,[0.9273635029348652],[-1.0110260993113065]
6,[0.9032709986266287],[-1.014805213041048]
6,[1.082568747600207],[-0.9880894064451156]
6,[0.9572210882732376],[-1.0064284461268986]
6,[1.0777712311730527],[-0.9887643724319818]
6,[1.0792070215000233],[-0.9885621559200166]
6,[1.0799357993473697],[-0.9884595850097867]
6,[0.9650552613153466],[-1.0052374112665965]
6,[1.093750422325836],[-0.9865241318429491]
6,[0.9032548504373946],[-1.0148077672259903]
6,[0.9088918271418017],[-1.013917896929911]
6,[1.0108774765701425],[-0.9983942676160272]
6,[1.0766273842895637],[-0.9889256028880293]
6,[0.9504586574981663],[-1.00746161491904]
6,[1.090066232964987],[-0.9870386527489468]
6,[1.0692595825205695],[-0.9899669278749667]
6,[1.0980691050198572],[-0.9859225084889881]
6,[0.978816791711171],[-1.0031603281395813]
6,[0.9284638917280852],[-1.0108549878361568]
6,[0.9858653358573531],[-1.0021038247049587]
6,[1.052760498938266],[-0.9923165696965315]
6,[0.9270403240869128],[-1.0110763784637669]
6,[0.9777769327931956],[-1.003316612099251]
6,[0.9126410217748245],[-1.013327961750002]
6,[0.9278191619294671],[-1.010955228249539]
6,[0.9220272883260543],[-1.011857721777848]
6,[0.9488043110133723],[-1.007715087371591]
6,[1.0830410974807898],[-0.9880230614842094]
6,[0.9657020394843276],[-1.005139361187596]
6,[1.0650145560813156],[-0.9905691084261576]
6,[1.078378829835704],[-0.988678775957417]
6,[0.936760959888531],[-1.0095689285384695]
6,[0.9106532451668627],[-1.013640547248245]
6,[0.9424913055427473],[-1.0086849589842428]
6,[0.9093056546545416],[-1.0138527059632245]
6,[0.9753542588904175],[-1.003681144681819]
6,[1.0545698118687583],[-0.9920576961765888]
6,[0.9082182894646258],[-1.0140240405057777]
6,[0.9547465048197977],[-1.0068059671692997]
6,[0.9280057204590368],[-1.0109262182018734]
6,[1.085876730879335],[-0.9876251905102281]
6,[1.0382323405541432],[-0.9944061587425165]
6,[0.9679661320047569],[-1.0047964649831744]
6,[1.0971796258767188],[-0.9860462865071021]
6,[1.051004076899455],[-0.992568162475974]
6,[1.060632084397091],[-0.9911924932121389]
6,[0.9699241234744951],[-1.0045003470691298]
6,[0.9217614413988927],[-1.0118992325387834]
6,[1.0717264260110861],[-0.989617736665045]
6,[1.0355972363416364],[-0.9947872636683066]
6,[0.9229643584434538],[-1.0117114631813673]
6,[0.9791563035294034],[-1.00310932519077]
6,[1.0642244939749692],[-0.9906813624498684]
6,[0.9019340500833065],[-1.0150167775577783]
6,[1.0674255351601143],[-0.9902268985782201]
6,[1.0522010238940807],[-0.9923966791267084]
6,[1.0867852573695191],[-0.9874978641040655]
6,[1.076435888991368],[-0.9889526064109256]
6,[0.9240945937865515],[-1.0115351805859598]
6,[1.0143240549592965],[-0.9978878674765074]
6,[1.0234129528997296],[-0.9965578998532054]
6,[0.903201226965096],[-1.0148162491423334]
6,[1.0234492277626346],[-0.9965526075482853]
6,[1.0212066599639866],[-0.9968800207870414]
6,[1.0477255366865994],[-0.9930385439253474]
6,[0.9643173161078835],[-1.0053493340782564]
6,[1.0750690478771052],[-0.9891454451010848]
6,[1.0370945613125295],[-0.9945706318658128]
6,[0.9072754005203575],[-1.0141727148038797]
6,[1.0538905590928394],[-0.9921548474361097]
6,[0.9538782894805786],[-1.0069385711512016]
6,[0.9777327637408204],[-1.003323252815957]
6,[1.0955457410026188],[-0.986273833790923]
6,[0.9129610398600173],[-1.0132776778617623]
6,[1.0176133603544086],[-0.997405637376008]
6,[0.92970246887406],[-1.010662542313534]
6,[1.0136277523347377],[-0.9979900821323131]
6,[0.9522553000328806],[-1.0071866618081127]
6,[1.0443686500191627],[-0.9935211921072326]
6,[0.9053597822884847],[-1.0144750685110444]
6,[0.9439837957735645],[-1.0084552911701663]
6,[0.929839824706543],[-1.0106412105339448]
6,[0.9369070396663617],[-1.0095463511955853]
6,[1.0999152966204742],[-0.9856658157512262]
6,[1.0217480682151612],[-0.9968009318440825]
6,[0.9663432158035937],[-1.0050422023407262]
6,[1.0617890040207998],[-0.9910277582003977]
6,[0.9806333181665965],[-1.0028875757650517]
6,[1.0248725772469929],[-0.9963450470638928]
6,[1.0844690855674228],[-0.9878226101290054]
6,[0.97859839066479],[-1.0031931433972503]
6,[1.0522742852283036],[-0.9923861874402532]
6,[1.0156666481358525],[-0.9976909109411439]
6,[0.9580220356119244],[-1.0063063890065864]
6,[0.9633603917221965],[-1.0054945517096152]
6,[1.0252871927539515],[-0.9962846216841932]
6,[1.0750267605048878],[-0.9891514138075496]
6,[0.9689247842287526],[-1.0046514341530974]
6,[0.9092883602539522],[-1.013855430005654]
6,[0.946100446544917],[-1.0081299752173025]
6,[1.0106885599857345],[-0.9984220578384658]
6,[0.9120051838593588],[-1.013427902911449]
6,[0.9276731530739967],[-1.010977935369881]
6,[0.9884193811700865],[-1.0017222190621287]
6,[0.905130274922614],[-1.0145113200572484]
6,[0.951670080774285],[-1.0072761854104437]
6,[1.0703425591843974],[-0.9898135611262502]
6,[0.9786984068673221],[-1.0031781151409498]
6,[0.9468068865346427],[-1.0080215038269307]
6,[0.9245836143010453],[-1.011458950590156]
6,[0.9201860552692976],[-1.0121453777318663]
6,[0.9220352193851027],[-1.011856483496543]
6,[1.0329078759237866],[-0.9951768846665318]
6,[0.9067140675901029],[-1.014261271741658]
6,[1.025931537285996],[-0.996190748254469]
6,[0.905044043001255],[-1.0145249422060614]
6,[0.917620388484333],[-1.012546821074794]
6,[1.055605499161793],[-0.9919096464296758]
6,[1.0463780688095787],[-0.9932321558932783]
6,[1.0708119805310603],[-0.989747116284471]
6,[0.9684598886090101],[-1.004721754797915]
6,[1.0744248972037551],[-0.9892363818918464]
6,[1.0960508268351912],[-0.9862034668596456]
6,[1.0913149708695105],[-0.9868641253157097]
6,[1.0861538036767173],[-0.9875863521448154]
6,[1.0137038722259073],[-0.9979789057489793]
6,[1.0625987435316655],[-0.9909125307006431]
6,[1.0606305147389024],[-0.9911927167999031]
6,[1.0304044487424555],[-0.9955401780162632]
6,[0.9257981679481904],[-1.011269733065355]
6,[0.9854237133714856],[-1.0021698740997065]
6,[1.0223981347625548],[-0.9967060068900372]
6,[1.0706450431564547],[-0.989770743382941]
6,[0.9027654612351068],[-1.014885188316542]
6,[1.0620379671062092],[-0.9909923239479868]
6,[0.9861274283581897],[-1.0020646351036784]
6,[1.0436778362683512],[-0.993620645471513]
6,[0.9492803328727883],[-1.007642124066948]
6,[1.02875448414718],[-0.9957799403766436]
6,[1.0234516895706467],[-0.9965522483884267]
6,[1.0972913315242618],[-0.9860307380107304]
6,[1.0264398820264828],[-0.9961167160995317]
6,[0.9677543204716307],[-1.004828521711483]
6,[1.0480967504016232],[-0.9929852351964222]
6,[1.0151228878652174],[-0.9977706590053462]
6,[1.0375872167895654],[-0.9944994006106529]
6,[1.0544876743176723],[-0.9920694417947215]
6,[1.086106831929594],[-0.9875929358801292]
6,[0.9486665658464153],[-1.007736204958029]
6,[0.9081032932823624],[-1.0140421678432168]
6,[0.98685110040612],[-1.0019564628120912]
6,[0.9845744872701498],[-1.002296939433497]
6,[0.9572865220093777],[-1.006418472145156]
6,[1.0345891898562607],[-0.9949332250466506]
6,[0.9856313128640541],[-1.0021388229504316]
6,[1.0136906424001855],[-0.9979808481921837]
6,[0.9876938001624973],[-1.0018305640362974]
6,[0.9411632304149452],[-1.0088895223352699]
6,[1.073972187528616],[-0.9893003145194699]
6,[1.0878085100039672],[-0.9873545462783635]
6,[0.9459700739712654],[-1.0081499991549605]
6,[0.9123836978903298],[-1.013368402684276]
6,[0.9726688922046748],[-1.004085893402466]
6,[1.0410188077307871],[-0.9940038665309119]
6,[1.0953439932789646],[-0.9863019468465776]
6,[1.0426713951289837],[-0.9937656173764065]
6,[0.9004248341003813],[-1.0152558392099078]
6,[0.9851115166558287],[-1.0022165781609962]
6,[1.099619239642741],[-0.9857069593216548]
6,[0.9088358966725648],[-1.013926709189026]
6,[0.9124816767634555],[-1.0133530035088436]
6,[1.0776308936631862],[-0.9887841473800724]
6,[1.0409592713929878],[-0.9940124544574441]
6,[1.0776660720084197],[-0.988779190237515]
6,[0.9514755398543498],[-1.007305953053684]
6,[1.0969588234071435],[-0.9860770235661283]
6,[1.0290341086080221],[-0.9957392890886494]
6,[1.0941536094936732],[-0.9864678961872733]
6,[0.935966958522547],[-1.0096916846992914]
6,[0.9509729729537929],[-1.007382871376069]
6,[1.0160953728948208],[-0.9976280539786767]
6,[0.9669351372970065],[-1.0049525442825782]
6,[1.0100705798809377],[-0.9985129886637352]
6,[1.048692358145525],[-0.9928997285238291]
6,[0.9321242744605344],[-1.0102867225656949]
6,[1.072171501113017],[-0.9895547926607625]
6,[0.9463313542776426],[-1.0080945144215268]
6,[0.9246520671707934],[-1.011448281993853]
6,[0.9539793523732316],[-1.006923131646188]
6,[1.044291425428294],[-0.9935323075938186]
6,[1.0170629813604246],[-0.9974862538486412]
6,[0.9875521283598808],[-1.00185172478917]
6,[1.0460534449948438],[-0.9932788247529741]
6,[0.9424692683321189],[-1.0086883518670435]
6,[0.986127205902333],[-1.0020646683636871]
6,[0.9851797931983131],[-1.0022063632873255]
6,[1.0440366934794705],[-0.9935689768929881]
6,[1.0355936723407935],[-0.9947877795549898]
6,[1.0122202450222824],[-0.9981968411182492]
6,[1.0534054475872503],[-0.9922242571475692]
6,[0.9830938713238478],[-1.0025186478644494]
6,[1.056570932258053],[-0.9917717275806542]
6,[0.9240570487298102],[-1.0115410342820443]
6,[1.0843509011876546],[-0.9878391932211534]
6,[0.9472801285161918],[-1.0079488682499047]
6,[1.029683482237787],[-0.995644912758502]
6,[0.903473944065537],[-1.0147731152826172]
6,[1.0406772950061602],[-0.994053133122638]
6,[1.0497983210272448],[-0.9927410407939868]
6,[0.9897522500777916],[-1.0015233285199197]
6,[0.9752749869775503],[-1.0036930824515875]
6,[0.9413513962316347],[-1.008860527921545]
6,[0.979978034016675],[-1.0029859289759981]
6,[1.092878910699835],[-0.9866457368724825]
6,[0.9446960874912411],[-1.0083457641857694]
6,[1.0307395588453037],[-0.9954915132444343]
6,[0.9828345013185359],[-1.0025575085622154]
6,[1.0890658481099658],[-0.9871785682454681]
6,[0.917436897396505],[-1.0125755586839134]
6,[1.0816998485510156],[-0.9882115011602953]
6,[0.9874475889124369],[-1.001867340556968]
6,[1.0220530006248667],[-0.9967563995660425]
6,[0.9885044823407109],[-1.001709515025939]
6,[0.9531864223676718],[-1.0070442968827988]
6,[0.9123178986109913],[-1.0133787448329477]
6,[1.0510019561691808],[-0.992568466423885]
6,[0.9138797347181452],[-1.0131333867608296]
6,[0.9452000181081616],[-1.0082683082727713]
6,[0.9076146691824637],[-1.014119207871066]
6,[1.051656853793812],[-0.992474624611949]
6,[0.9647232456596941],[-1.0052877606152881]
6,[1.0103564610836835],[-0.9984709189604692]
6,[1.0778355923941068],[-0.9887553038830662]
6,[0.9220520280665272],[-1.0118538591687378]
6,[1.068865888705108],[-0.9900227072974637]
6,[1.0533410185997123],[-0.9922334772613406]
6,[1.0489179981017562],[-0.9928673437156736]
6,[1.043867544283138],[-0.9935933296588185]
6,[0.9377467343335405],[-1.009416615915285]
6,[0.9106609740764554],[-1.0136393310140777]
6,[1.0862706404833433],[-0.9875699767050752]
6,[0.9447287677518728],[-1.0083407403105447]
6,[1.094598536926164],[-0.9864058551593667]
6,[1.068444511569232],[-0.9900824243892218]
6,[0.9251626178821375],[-1.0113687268764204]
6,[0.9541466401374228],[-1.0068975772012037]
6,[0.9299151196425608],[-1.0106295178525841]
6,[1.023693554982495],[-0.996516964788123]
6,[1.0737884359197891],[-0.9893262695381575]
6,[0.9231719330947517],[-1.0116790775302615]
6,[1.0431524874708595],[-0.9936963071586625]
6,[0.9658330156542665],[-1.0051195106848243]
6,[1.070545030402778],[-0.9897848996559355]
6,[1.0856227671194594],[-0.9876607955344965]
6,[0.9107110631843833],[-1.0136314490659615]
6,[0.9594516903413295],[-1.0060886862905805]
6,[0.9013340655327307],[-1.0151117857448724]
6,[1.0619913039837943],[-0.9909989649581701]
6,[0.9628857088427009],[-1.0055666216564245]
6,[1.0388429674307107],[-0.9943179385469011]
6,[0.9815866063018547],[-1.0027445709701746]
6,[0.9224355193847704],[-1.0117939931803943]
6,[1.041732989363917],[-0.9939008737633039]
6,[1.0231479110534394],[-0.9965965718021245]
6,[0.9744453142238124],[-1.003818063014748]
6,[1.0998539719992662],[-0.985674337519931]
6,[0.9596010431898839],[-1.0060659554673232]
6,[1.036637099570231],[-0.9946367948633451]
6,[0.9858509274938144],[-1.0021059793252767]
6,[1.059353408074186],[-0.9913747066030955]
6,[0.9035107231725487],[-1.0147672988008325]
6,[1.0612561167417927],[-0.9911036215071946]
6,[1.0414994147108372],[-0.9939345525614017]
6,[1.038149204298119],[-0.9944181725228913]
6,[0.9489369751796547],[-1.007694750612189]
6,[1.0574399518272402],[-0.9916476547568993]
6,[1.0395148241883936],[-0.9942209122881468]
6,[0.9559899490070155],[-1.006616189221574]
6,[0.9426022982768988],[-1.0086678711454231]
6,[1.0829041114303741],[-0.9880423001356439]
6,[0.9862650633776111],[-1.0020440578409753]
6,[1.0875051715465305],[-0.9873970225723634]
6,[0.9523092163977828],[-1.0071784157637973]
6,[0.9616645921699184],[-1.0057521265600207]
6,[1.0750036714334952],[-0.9891546728120807]
6,[0.9316748640686044],[-1.0103564157293032]
6,[1.068359039885324],[-0.9900945392872147]
6,[1.0456481156115243],[-0.9933371097361755]
6,[1.0763098670243987],[-0.9889703790581629]
